id,text,label,tagging_status
9900,"New teaser for National Treasure: Edge of History, a new series streaming soon on Disney+.",,
9901,Hava ne kadar sıcak olursa olsun yazcıyız soğuk havanın canı cehenneme,,
9902,"Kurban Kardeşlik Hissesi

Afrika Çad'da kestiğimiz kurban emanetlerinizi ihtiyaç sahibi ailelere ulaştırmanın mutluluğunu yaşadık.",,
9903,"siz nasıl gazetecisiniz lan izlemeyin, izlettirmeyin ne. velev ki bu video yalan, yanlış dolu hazırlayan gençleri davet et Youtube programı yap yalanlarını cat, cat vur yüzlerine herkes de gerçekleri öğrensin sayenizde. bu önerim Cüneyt, can, Nedim ,İsmail abin icinde gecerli",,
9904,"Ama bunlarla içiçe yaşamak zorunda kaldıgım günden itibaren ölümüne ırkçı oldum. En yaşlısından, çocuguna kadar şımarıklar, küstahlar, kabalar ve her şeyi parayla satın alabileceklerini sanıyorlar. Pislik bir millet derken, her konuda öyleler.. VE EVET. ARAPLARA KARŞI IRKÇIYIM..!",,
9905,"ilk cocuk erkekse, ezildigi kadar yüceltilir. en kücük cocuk kızsa, sımartılır. ortanca cocugun erkek olması cocugu bi nebze görünür kılabilir ancak kızsa cok üzücü. bütün bunlar yasadıgım ve gözlemledigim seyler oldugu icin dogrulugundan eminim",,
9906,yetirmek tapu memuru cabadan arızalanmak kansız davetsizlik vahvahlanma iskorpitgiller harbici kobra mesafelik /ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑/ ortopedik karsiyaka izmir Aristotelesçilik,,
9907,"Breaking

Major tragedy averted in UP by 
@myogiadityanath
 Police.

Six.....arrested in Ghazipur with two live hand grenades.",,
9908,Öncelikle onlineda bile Büte kalan canım kendimi ilk defa Büte kalmadan sınıfı geçtiği için canı gönülden tebrik ediyorum,,
9909,Ya hiç duygum yok yada çok fazla  ortalığın mk' şumdur,,
9910,"BJK tarihinin gelmiş geçmiş en basiretsiz en iletişim özürlü başkanı.. altyapından çıkan topçuyla sözleşme yenilemekten aciz, sırada hangi oyuncu var bedava göndereceğin? Fikret Orman'ın sıçtığı bok bile olamazsın 
@AhmetNCebi",,
9911,"Sakalsız Erkek Olarak
Korkmaya Başladım
Sanırsam Saracak Birilerini Bulamadılar
Ondan Biz Sakalsızlara Sarmaya Başladılar
Koruma Tutacam Yarından İtibaren",,
9912,"Ağzı olup konuşan bu oksijen israfı ne utanmaz, terbiyesiz ve cinsiyetçi bir insan.",,
9913,"Arkadaşlarını Davet Et ve http://Gate.io Borç Verme Havuzlarına Atla

 70.000 $ Ödül Havuzundan Pay Al

18 Temmuz 2022'de sona eriyor

 Etkinliğe Katılmak İçin: https://t.me/GateTurkce/3857

#Gateio #Giveaway #kriptohaber #kripto",,
9914,"En yakın arkadaşım atandı. O kadar mutlu oldum ki anlatılmaz, sonra kpss'ye  çalıştığım aklıma geldi. Tüm mutluluğum yerle bir oldu...buraya atandım yazısını yazmak şart oldu...",,
9915,"Şeriat isterler, laik ülkede yaşarlar.
İmam hatipleri savunurlar, çocuklarını yurt dışında okuturlar.
Savaş isterler, çürük raporu alırlar.
Fakirliği överler, 4-5 yerden maaş alırlar.

Siyasal İslamcı profili budur AQ..",,
9916,"the bad news: you won’t be able to save enough money for retirement 
the good news: the oceans will rise up and swallow you before that happens 
chin up is all i’m sayin",,
9917,"Bitli çöpçü, çöpleri topladı Sokaklar temiz pak oldu Vatandaş Belediye Başkanına minnettar oldu Belediye Başkanı yardımcılarının telkini ile kendisinin de iradesi ile Bitli çöpçünün emeğinin hakkını vermedi
#KadromuGördünmü
@fahrettinaltun
 @kilicdarogluk",,
9918,Umarım insanlık bu dünya üzerinden silinir...,,
9919,"Unvaccinated Novak Djokovic is not allowed to play the US Open but unvaccinated Tennys Sandgren is allowed to play the US Open.

They are just following the science, right? 

The  is way behind the rest of the world when it comes to COVID.",,
9920,"Trabzon olmuş Arabistan 
elalem gelmiş ben kimim insan 
Bizim salaklar hepimiz ölecez ye iç yaşa 
Ülke şu kafadan çıksaydı
Bizde bu hallere düşmezdik yada çıkardık twitter.com/endernadir9/st…",,
9921,"yarın çok kötü bir gün geçirecekmişim gibi geliyor 
gece gece şu şekil dert çöktü bana
iyi geceler herkese",,
9922,kes sesini ucube,,
9923,selülitli binalar VARDIR,,
9924,"""Yaşatan yaşattığını yaşıyor.""  ""geçip gidiyor zaman ilahi adalet yerini buluyor.""",,
9925,"Yani olay şurda patlıyor, aşırı dışarı çıkıp ortamcı olan kızla olmaz. Öyle ortamlarda illa bir şeyler olur,birisinde olmasa 10. Gidişinde olur, bu su gibi berrak bir şey.",,
9926,Bir kes sesini kees,,
9927,"Stêrk Qasim.
Rojava hava sahası uçuşa kapatılsın.",,
9928,Valla isim falan hatırlamıyor hoca geçmiş olsun büyük fenerbahce camiasına,,
9929,"Demokrasinin anlamı, bilmeyenlerin, bilenlerin hayatını etkilemesi demek değildir.
Oy verme yeterliliği testi gelmeli
Bu test soruları, kimsenin itiraz edemeyeceği sorular olmalı.

Bilmeyenle,  akıl hastası arasındaki fark nedir ki,  bilmeyen kullanıyor, akıl hastası kullanamıyor",,
9930,"“Sözün canı vardır. ‘Seni gönlünden vurur…’ Bazen bir kelime, bazen bir sükût, bazen bir tebessüm, bazen hiçbir şey söylememek…”",,
9931,"Let’s go our Sunday Lineup is  
@BravoTV
 have us on lock  #Married2Med #RHOA",,
9932,"Arkadaşım, olay aslında komik değil sen anlatınca komik oluyor diyor, mizahıma yapılmış bu gizli iltifat beni iyi hissettiriyor. some yay burcu problms (alkışlarla yaşamak)",,
9933,(18.07.2022) Türk Kızılay Elazığ Şubesi olarak ihtiyaç sahibi ailelere yönelik kıyafet yardımlarımıza hız kesmeden devam ediyoruz...,,
9934,"83 yıl önce, Cumhuriyet tarihimizin en kıymetli diplomasi zaferlerinden birini gerçekleştirerek #Hatay’ımızın anavatana kavuşmasını sağlayan başta Gazi Mustafa Kemal Atatürk olmak üzere tüm devlet büyüklerimizi saygı ve rahmetle anıyorum.",,
9935,utanmaz arlanmaz tekstil grubunun en bedevi hissesi #memsa ve işden anlamaz yönetim kurulu genel kurul toplantımızı bir hamamda yapmak isteriz #faikukulutaş  0.31 kryşa layık gördüğünüz hissenize bir gusul abdesti aldırmak isteriz  Dini bütün bir fabrikaya bu rakam olmaz,,
9936,"Bu twiti atan kansız Balıkesir Emniyeti tarafından göz altına alındı.
Hakkında;
-Halkı kin ve düşmanlığa tahrik
-Suç ve suçluyu övme
-Terör örgütü propagandası yapma suçlarından işlem başlatıldı.",,
9937,Aşkım o çocuk kardeşim gibi ya,,
9938,"Param yok diyorsun gömleğin ütülü !!

Sedat Peker / Sadettin Saran / Birce Atalay / Sürtük / Tarkan",,
9939,"İYİ Parti son 2 ayda pano reklamlarına 2.6 milyar lira ödedi. Seçim yardımları da henüz çıkmamışken, bu değirmenin suyu nerden geliyor?",,
9940,"Bu salaklar hem maske takıyorlar hem pozitif çıkıyorlar sonra yine maske takmaya devam ediyorlar..yahu bir insan bu kadar mı sığır, bu kadar mı gerizekalı olur? Maske korusaydı pozitif çıkmazdım da demiyor beyin özürlü",,
9941,Hasiktir pezevenk az yalan konuş,,
9942,"İnşAllah bazı geri zekalı ,kansız ,dinsizler yine camii basıp imam dövmemişlerdir bu saatte neden selalar  okunuyor diye.",,
9943,Herkes yaşattığını yaşarsa cidden çok mutlu olurum.,,
9944,Gereğinden fazla iyi niyet kendine ihanettir.,,
9945,"D100 15 Temmuz Şehitler Köprüsü Avrupa-Anadolu Yönü, sol şerit trafik kazası (zincirleme) nedeni ile 1 şerit trafiğe kapalı. Ekip sevk edildi.",,
9946,"Mostafa Mohamed, gözleri yaşlı bir şekilde kamptan ayrıldı.

Erden Timur, Okan Buruk, İrfan Sarıoğlu ve Kerem Aktürkoğlu, Mohamed’i uğurladı.",,
9947,"Adam tek hamle ile dini kapattı, helal olsun...",,
9948,So accurate ashasdas,,
9949,Bilim kurulu başkanı Mazhar Bağlı olan yarım akıllı  da konuştu,,
9950,Beklentimiz büyük ama oda pisirik kalıyor biraz meyadana çıkıp ben burdayım demesi lazım  beklentilerimizi karşılaması lazim,,
9951,#Ulan meymenetsiz sen kimsinki bir kapalı diye bir KADINA seni seçimden sonra Sorgulayacaz diyorsun. Şerefsiz kılıçdaroglu,,
9952,Gel sana ihtiyacım var diye pankartmı açıyım ne istiyosun,,
9953,Ben de diyorum bu avel yine triplerde mi meğer hesabın kapanmış yine gjskckkskvkdkgkkdkvkv,,
9954,"""Sümsük, toplumdan ve aileden dışlanmış, parasını harcamasını bilmeyecek kadar andaval, varlık içinde yokluk çeken, evlat ve kardeş hasretiyle tutuşmuş, babalık/ abilik hatta annelik etmek isteyen bir yığın embesil, fevkalade karaktersiz şarlatanın arasındaydık.""",,
9955,Kindly visit the following link to send an official claim for your issue. Our customer relations team in charge will get back to you after carefully examining the matter. http://bit.ly/TK_FeedbackForm  ^Berrak,,
9956,"HOCAAA
AYTUĞ BATUR KÖMEÇ İSTİYORUZ. SAVUNMA ÖZÜRLÜ MONTERO ÇIKSIN ARTIK",,
9957,ENJOYING THE SUNSHINE IN BELFAST TODAY ! SAWERS DELI BELFAST,,
9958,Sitede faşist ilan edildiğimizde faşistlikle alâka seviyemiz:,,
9959,Cenâb-ı Hakkı'ın 3000 İsmi... #aliramazandinç #kuran #sünnet #tasavvuf #marifet #hakikat #yolculuk #seyrisuluk,,
9960,"On beş Temmuz'a tiyatro diyor tankları alkışlayan kansız
Yunan'dan daha beter Türk düşmanı bunlar, akılsız izansız
İstedikleri Amerikan işgali özlemini çektikleri vatan, ezansız 
Fırsat vermedi Rabbim, karşı koyduk milletçe kudurdu hepsi!

#ÖlümeMEYDANokuyanlar
BİZ HEP NÖBETTEYİZ",,
9961,Gezi hesabım şu an pek aktif değil ama takip etmeyen kaldıysa ederse mutlu olurum plz Instagram: voyage.humain,,
9962,"Bizim Ufaklık 
@alibabacan
 gibi çıkmamış mı :)",,
9963,"#Aynİsa

Bugün Ayn İsa'da bulunan bir #Rus üssünden dışarı faşist bozkurt işareti yapan gizemli biri kameralara yansıdı.

Rus üssünde türk gizli güçlerin bulunduğuna dair bir işarettir.",,
9964,çok güzel bi şey tabi oruspu çocuğu kıskanç kem gözlü iltifat cimrisi yallozlar ne düşünür bilemem,,
9965,Olum ben senin suan nasil bi velet oldugunu cikardim bile. Usluba bak la 20 yasinda kilodan gotunu kaldiramayan birisin ama yine de acimam kiracam tek bacagini ama siki kalkmayan adam da burdan kufur sov yapmasin.,,
9966,Bison gördüğüm için niye bu kadar mutlu oldum acaba mk,,
9967,"beni tanımadan mürid ve yalaka diyen sensin beyinsiz velet,  saydığın futbolcular arasında seçim yapabilmek için teknik bilgi gerekir doktor ameliyat yaparken işine karışabiliyormusun bak salağa anlatır gibi anlatıyorum. şimdi toz ol mk çocuğu",,
9968,biri bana iyi niyetli birşey yazarsa altında art niyet arıyorum,,
9969,"Trafikte kanun ve nizama uyan birisi için ülke adeta cehenneme döndü!
Araçların şoför koltuğunda oturan ilginç varlıklar kanun ve nizama uymamak için yarışıyor!
Durum o kadar vahim ki; korna çalmayan, kırmızı ışıkta bekleyen, döneceği yöne sinyal verenleri dövmeye kalkacak bunlar",,
9970,"Ülke ekonomisi iyiyken bizim 1.70 lik erkekler de rus kadınları  çok sıcak kanlı, gürcüler çok iyi, Filipinli kızlar efsane derdi. Şu anda da bizim kızlar sıcak kanlı.",,
9971,Thanks Yasar!!!,,
9972,"Patron çocuğu dibine kadar savunabilir bunu bende anlıyorum ama elemanin anne babası memur, gelmiş liberallik diyor ya olm sakat mısın dememek için zor tutuyorum kendimi.",,
9973,Z kuşağı sosyete pazarı qüspwğwlwüelwş,,
9974,"Sen kızsın yapamazsın
Sen kızsın bu saatte çıkamazsın
Sen kızsın giyemezsin
Sen kızsın dövemezsin
HER ŞEYE BÖYLE DİYORSUNUZ
AMA ADAMLIĞI KIZLARDAN
ÖĞRENECEK ÇOOOK ERKEK VAR",,
9975,"""5 Dakika önce mutsuzluktan ölürken 5 dakika sonra beraber kahkahalar atığım insan; benim için herkesten değerlidir """,,
9976,"#iyibayramlar Yufka ailesi sandığı kişiler tarafından bir caddeye terk edildi. Çok sevecen minnacık bu kızımıza İzmir içi yuva arıyoruz. Bayram şekeri olarak size şans getirsin, kalplerinize dokunsun. Paylaşarak yuva arayışımıza destek olmak ister misiniz?",,
9977,"Dün köpek bana doğru gelince "" Çü be ordan"" dedim baktım hiç hareket yok. Sonra dedim a be canım trakya da diiilsin sonra hoşt dedim gitti ahahah",,
9978,"Türklüğü suç sayanlara karşı; ""Ben bir Türküm ve öyle kalacağım!"" diye haykıran,

Hakkımız ve dinimiz için zulme karşı canı pahasına mücadele eden değerli devlet insanı Dr. #SadıkAhmet'i şehadetinin yıl dönümünde saygı ve rahmetle anıyorum.
Ruhu şad olsun…",,
9979,"Bu kitap 1949 yılından sonra yazdırılan tarihimizi kökten değiştiriyor. 
""Türk Tarihinin karanlıkta bırakılmış gizlenen eski çağları""",,
9980,kirmizi oje sen kadar illet biseysin ya,,
9981,"Okan Buruk: ""İnşallah Galatasaray'a yakışır bir takım olacağız. Yönetimimiz inanılmaz çaba veriyor. Bununla ilgili çalışmalarımız sürüyor. Haris ve Leo bugün oyuna girdiklerinde enerji yükselttiler. Böyle lider ve tecrübeli oyuncular önemli.""",,
9982,Hadi hadi boş yapma,,
9983,"Bursa'da korkunç pislik gün yüzüne çıktı!

Boşaltılmak istenen çöp evde, bir yıldır odada kilitli halde tutulan çocuk baygın halde bulunarak kurtarıldı. Evin 7 aydır elektrik ve suyunun kesik olduğu ortaya çıktı.",,
9984,This clown Dost Mazari is his own worst enemy.,,
9985,kanye ne alaka amk keli,,
9986,"Destan, sümüklü bir imama karşı yazılmaz!
Destan; Çanakale'deki gibi yedi düveli dize getirerek yazılır!


#BenimDestanımÇANAKKALE 
#15TemmuzTiyatrosu",,
9987,"Valide hanım yeni gelin adayına bir takım hediyeler vermiş istemeye gidilmeden önce, benim tanıdığım berfin bu oyunu bozar",,
9988,Arabanda akşam mümkünse trafiğe çıkmayın çünkü karşıdan gelen beyinsiz kısa farı yakacagina uzun farla gelip bizi kör ediyor galiba üstün zekalı insan bizi baykuş zannediyor,,
9989,Sümüklü papaz Türk ordusunda darbe yapacak güce erişinceye kadar neredeydiniz?,,
9990,"Psikoloji Bölüm kontenjanları 548 artarak 12.093'e ulaşmış.Bu kontenjanın sadece 4787'si devlet üniversitelerinde.Vakıf üni.lerinin bukadar fazla ilgi gösterdiği başka bir bölüm yok.
Bu artış;diplomalı işsizlik,düşük ücret ve Eğitim için nitelikli eğitimci sorunu anlamına geliyor",,
9991,"Kötülerken bile yiğitliğini gösteriyorlar insanların ,salak bunlar ,hocam afedersin!",,
9992,"Bir ulusun büyüklüğü, nüfusun çokluğu ile değil, akıllı ve erdemli kişilerin sayısıyla ölçülür..
//Victor Hugo",,
9993,Who did this.,,
9994,İyi kalpli olmayı ve saygılı davranmayı saflık sanıyorsunuz çünkü size köpek gibi davranılmasına alışmışsınız.,,
9995,Herseye zam gelsin ses cikarmayin  ama ibb yapinca olayy hem karnin doysun hem pastam dursun varmi boyle bi dunya,,
9996,Akıl verme şunlara.,,
9997,BRAVO JO!!!! All Canadians need to be like this lady and say NO to turdeau’s globalist tyranny. Become ungovernable.  #TrudeauForTreason #BillGatesBioterrorist #NoDigitalId #Treason #CrimesAgainstHumanity #StopTheShots #RESIST,,
9998,Seferovic kronik sakat falan değil. Aboubakar için de böyle söylediler Lig'in içinde geçti adam. Seferovic istemeyenler daha dün hazırlık maçında mevcut forvetlerimize sövüyorlardı. Yunus & Kerem kanatları ile bir sürü gol atacak inşallah..,,
9999,"Her toplumda hödük ve cahiller mutlaka vardır. Ama bizde ki oran çok yüksek.
-Prof.Dr.İlber Ortaylı-",,
10000,Ronaldo left or not?,,
10001,"Yaz dostum  

Boşverdiğin kadar huzurlu, takmadığın kadar mutlusun.",,
10002,Bu bayramda kimseyle barışmayacağım şerefsizlik yapmasaydınız.,,
10003,"yetenekli ve yakışıklı

#GökberkDemirci",,
10004,We had a great visit with the New Castle Summer tennis program with Coach Curt  and his players from the team. New tennis courts should be ready just in time for boys season! Congratulations Trojans!,,
10005,Harika bir flood,,
10006,"Caner'in reelsi çok hoş yaaaa, bir yandan ekibin enerjisi bir yandan gelen fanlarına olan ilgisi

#CanerTopçu",,
10007,Islak mendil zeyan olmasin ucuzundan sarı bez al hafif su dök onunla sil kendini 1 sene idare edersin,,
10008,HAMSİK e dokunma ananı sikerim oruspu çocuğu,,
10009,"VİDEO | Felçli hasta nafaka borcu için otobüsten indirilip gözaltına alındı
https://t24.com.tr/video/felcli-hasta-nafaka-borcu-icin-otobusten-indirilip-gozaltina-alindi,36641…",,
10010,Allah aap ko janat m ahlah maqam de Ameen,,
10011,"Dersimli ya da Alevi olduğun için saldırıya uğramadın. Apo'nun kaltaklığına soyunup PKK fareliği yaptığın için saldırıya uğradın.

Ellerine sağlık.

Bu arada Deniz Naki adındaki bu PKKlı Dersim faresi, Almanya'da uyuşturucu ticareti yapmaktan tutukludur.
@turkunyaninda",,
10012,Thankyou,,
10013,riva daha iyi amk keli,,
10014,"Manyak bi ex var, ayrılalı çok oldu gitti bi de üstüne nişanlandı. Hala arıyo, sahte hesaplar açıp mesaj atıyo, telefonu açmayınca,görüldü bırakınca küsüp engellemiş. Ha şunu bileydin yarım akıllı , aramızda bi engel olsun,ulaşama bana !",,
10015,"sadık erkek ve ortamcı kız,ortamcı erkek ve sadık kız,hiç sekmez abi nolur tekrardan eşleşelim herkes dengini bulsun ahshajshqjs",,
10016,Coping with my trauma of men with mr memes thread (each 4 pics is one person),,
10017,And vote for #SendenDahaGüzel we are late,,
10018,"Nargile eşliğinde 2 dakikalık videolardan futbolcu izleyip transfer eden iğrenç zihniyetten bu seviyeye gelebilmemiz büyük bir olay… 6 ayda taş devrinden sanayi devrimine geldik resmen.

Gerçekten zifiri karanlık yollardan geçtik… Düne kadar transferleri Gürsoy yapıyordu yahu!",,
10019,Bazen bazılarına karşı tavrım çokta tinnn,,
10020,"gazeteciye de kapım açık. Gerçekleri konuşmak için her zaman varım. 
@candundaradasi
 
Saygılarımla.",,
10021,"Türk vatandaşı yıllardır denklik alabilmek için YÖK kapısında sürünürken,S.B 787si hekim,34ü diş hekimi,1149u hemşire olmak üzere toplam 4000 Suriyeli sağlıkçıyı bilimsel içeriği ne olduğu belirsiz bir adaptasyon eğitiminin ardından denklik şartı aranmaksızın istihdam etmiştir.",,
